id_metrica,servidor_id,fecha,cpu_uso,ram_uso,disco_uso
9231,3,2026-06-20 01:10:00,55.29,44.22,60.26
9232,3,2026-06-20 01:15:00,41.94,45.93,60.41
9233,3,2026-06-20 01:20:00,44.58,50.0,60.86
9234,3,2026-06-20 01:25:00,48.68,47.52,60.49
9235,3,2026-06-20 01:30:00,46.08,47.69,61.12
9236,3,2026-06-20 01:35:00,39.79,49.3,59.84
9237,3,2026-06-20 01:40:00,46.13,43.76,60.35
9238,3,2026-06-20 01:45:00,48.6,49.81,59.52
9239,3,2026-06-20 01:50:00,49.12,51.86,60.21
9240,3,2026-06-20 01:55:00,47.49,42.24,59.81
9241,3,2026-06-20 02:00:00,48.57,51.31,60.11
9242,3,2026-06-20 02:05:00,58.16,49.38,59.43
9243,3,2026-06-20 02:10:00,52.64,44.68,61.03
9244,3,2026-06-20 02:15:00,43.77,44.37,61.67
9245,3,2026-06-20 02:20:00,46.45,53.62,59.69
9246,3,2026-06-20 02:25:00,41.25,47.0,63.6
9247,3,2026-06-20 02:30:00,50.82,50.1,61.29
9248,3,2026-06-20 02:35:00,45.55,56.63,61.17
9249,3,2026-06-20 02:40:00,48.94,51.4,59.43
9250,3,2026-06-20 02:45:00,43.97,47.7,61.7
9251,3,2026-06-20 02:50:00,42.29,48.24,60.5
9252,3,2026-06-20 02:55:00,41.19,46.91,61.25
9253,3,2026-06-20 03:00:00,41.55,52.67,61.18
9254,3,2026-06-20 03:05:00,48.87,48.47,59.62
9255,3,2026-06-20 03:10:00,44.89,49.53,60.06
9256,3,2026-06-20 03:15:00,48.24,45.74,61.16
9257,3,2026-06-20 03:20:00,49.59,43.56,60.78
9258,3,2026-06-20 03:25:00,41.4,42.86,60.11
9259,3,2026-06-20 03:30:00,58.67,50.77,62.1
9260,3,2026-06-20 03:35:00,49.92,49.06,61.6
9261,3,2026-06-20 03:40:00,44.93,49.85,61.89
9262,3,2026-06-20 03:45:00,50.28,52.17,60.89
9263,3,2026-06-20 03:50:00,54.25,47.82,62.83
9264,3,2026-06-20 03:55:00,49.78,47.29,59.53
9265,3,2026-06-20 04:00:00,44.25,45.56,60.62
9266,3,2026-06-20 04:05:00,42.39,52.32,60.82
9267,3,2026-06-20 04:10:00,47.77,44.94,59.94
9268,3,2026-06-20 04:15:00,38.6,53.29,59.29
9269,3,2026-06-20 04:20:00,42.12,52.68,61.1
9270,3,2026-06-20 04:25:00,47.97,49.46,61.66
9271,3,2026-06-20 04:30:00,47.89,43.81,61.44
9272,3,2026-06-20 04:35:00,49.18,51.96,59.46
9273,3,2026-06-20 04:40:00,44.57,49.62,59.76
9274,3,2026-06-20 04:45:00,38.07,49.03,61.6
9275,3,2026-06-20 04:50:00,46.97,50.09,61.11
9276,3,2026-06-20 04:55:00,47.53,48.85,62.06
9277,3,2026-06-20 05:00:00,43.63,50.76,59.53
9278,3,2026-06-20 05:05:00,44.31,52.03,59.5
9279,3,2026-06-20 05:10:00,46.52,55.52,61.74
9280,3,2026-06-20 05:15:00,44.54,46.74,60.54
9281,3,2026-06-20 05:20:00,52.73,45.44,59.65
9282,3,2026-06-20 05:25:00,50.34,43.4,59.8
9283,3,2026-06-20 05:30:00,47.15,48.34,59.35
9284,3,2026-06-20 05:35:00,48.9,50.1,60.05
9285,3,2026-06-20 05:40:00,54.13,49.46,59.71
9286,3,2026-06-20 05:45:00,53.97,46.87,60.89
9287,3,2026-06-20 05:50:00,45.54,50.31,60.23
9288,3,2026-06-20 05:55:00,45.8,47.96,60.21
9289,3,2026-06-20 06:00:00,51.77,44.67,60.67
9290,3,2026-06-20 06:05:00,47.84,48.07,61.68
9291,3,2026-06-20 06:10:00,41.47,50.14,59.47
9292,3,2026-06-20 06:15:00,45.45,44.4,60.38
9293,3,2026-06-20 06:20:00,45.17,53.36,60.95
9294,3,2026-06-20 06:25:00,49.25,45.12,61.45
9295,3,2026-06-20 06:30:00,54.04,51.05,59.4
9296,3,2026-06-20 06:35:00,45.63,48.77,60.13
9297,3,2026-06-20 06:40:00,57.62,46.99,60.67
9298,3,2026-06-20 06:45:00,45.09,49.14,62.09
9299,3,2026-06-20 06:50:00,47.95,47.78,59.64
9300,3,2026-06-20 06:55:00,52.32,48.01,60.52
9301,3,2026-06-20 07:00:00,38.13,48.06,60.31
9302,3,2026-06-20 07:05:00,40.18,51.41,60.18
9303,3,2026-06-20 07:10:00,55.07,52.68,59.99
9304,3,2026-06-20 07:15:00,52.96,53.27,60.15
9305,3,2026-06-20 07:20:00,43.36,41.97,61.09
9306,3,2026-06-20 07:25:00,43.59,49.67,60.14
9307,3,2026-06-20 07:30:00,44.37,46.76,59.41
9308,3,2026-06-20 07:35:00,45.24,46.23,60.7
9309,3,2026-06-20 07:40:00,47.9,45.23,61.81
9310,3,2026-06-20 07:45:00,46.85,52.95,60.95
9311,3,2026-06-20 07:50:00,47.76,46.97,61.33
9312,3,2026-06-20 07:55:00,47.62,51.02,62.32
9313,3,2026-06-20 08:00:00,44.58,50.28,61.3
9314,3,2026-06-20 08:05:00,49.32,47.14,60.3
9315,3,2026-06-20 08:10:00,45.15,46.63,59.87
9316,3,2026-06-20 08:15:00,47.07,46.17,61.15
9317,3,2026-06-20 08:20:00,47.71,48.95,60.44
9318,3,2026-06-20 08:25:00,47.76,47.7,61.49
9319,3,2026-06-20 08:30:00,45.72,49.57,59.41
9320,3,2026-06-20 08:35:00,50.33,46.76,59.8
9321,3,2026-06-20 08:40:00,42.93,44.79,60.23
9322,3,2026-06-20 08:45:00,53.48,46.51,58.5
9323,3,2026-06-20 08:50:00,48.95,45.1,61.53
9324,3,2026-06-20 08:55:00,45.8,47.62,61.91
9325,3,2026-06-20 09:00:00,49.96,44.7,59.61
9326,3,2026-06-20 09:05:00,40.35,56.25,59.85
9327,3,2026-06-20 09:10:00,52.17,46.84,59.63
9328,3,2026-06-20 09:15:00,47.57,47.46,61.52
9329,3,2026-06-20 09:20:00,50.74,46.67,59.27
9330,3,2026-06-20 09:25:00,42.7,41.59,60.44
9331,3,2026-06-20 09:30:00,47.44,45.01,59.45
9332,3,2026-06-20 09:35:00,47.42,46.54,60.5
9333,3,2026-06-20 09:40:00,46.02,49.19,60.15
9334,3,2026-06-20 09:45:00,45.53,42.8,60.66
9335,3,2026-06-20 09:50:00,47.84,47.91,62.63
9336,3,2026-06-20 09:55:00,48.14,47.97,61.21
9337,3,2026-06-20 10:00:00,55.94,49.2,58.49
9338,3,2026-06-20 10:05:00,49.21,45.8,58.79
9339,3,2026-06-20 10:10:00,54.28,52.88,59.81
9340,3,2026-06-20 10:15:00,43.89,48.92,59.83
9341,3,2026-06-20 10:20:00,46.95,46.3,60.31
9342,3,2026-06-20 10:25:00,41.87,50.92,61.92
9343,3,2026-06-20 10:30:00,47.09,48.33,61.34
9344,3,2026-06-20 10:35:00,47.49,53.63,59.4
9345,3,2026-06-20 10:40:00,50.93,48.1,59.59
9346,3,2026-06-20 10:45:00,56.47,55.6,60.51
9347,3,2026-06-20 10:50:00,49.27,47.03,60.4
9348,3,2026-06-20 10:55:00,42.96,44.6,62.56
9349,3,2026-06-20 11:00:00,47.33,48.59,59.9
9350,3,2026-06-20 11:05:00,48.25,43.93,59.94
9351,3,2026-06-20 11:10:00,42.69,52.32,59.06
9352,3,2026-06-20 11:15:00,42.77,42.3,59.83
9353,3,2026-06-20 11:20:00,45.65,51.37,60.49
9354,3,2026-06-20 11:25:00,45.84,49.34,60.27
9355,3,2026-06-20 11:30:00,57.13,46.67,61.13
9356,3,2026-06-20 11:35:00,50.79,46.58,60.88
9357,3,2026-06-20 11:40:00,45.48,49.26,60.82
9358,3,2026-06-20 11:45:00,46.93,44.97,62.58
9359,3,2026-06-20 11:50:00,49.83,43.67,60.3
9360,3,2026-06-20 11:55:00,41.21,50.73,60.69
9361,3,2026-06-20 12:00:00,47.5,45.91,60.4
9362,3,2026-06-20 12:05:00,50.64,51.61,61.56
9363,3,2026-06-20 12:10:00,41.28,47.88,60.97
9364,3,2026-06-20 12:15:00,44.55,43.46,59.43
9365,3,2026-06-20 12:20:00,53.49,44.87,60.76
9366,3,2026-06-20 12:25:00,46.86,47.98,60.4
9367,3,2026-06-20 12:30:00,50.64,48.55,60.09
9368,3,2026-06-20 12:35:00,47.69,44.61,61.19
9369,3,2026-06-20 12:40:00,44.76,46.57,61.23
9370,3,2026-06-20 12:45:00,45.86,47.39,61.88
9371,3,2026-06-20 12:50:00,43.59,49.94,61.67
9372,3,2026-06-20 12:55:00,52.15,54.97,60.08
9373,3,2026-06-20 13:00:00,44.01,50.89,61.66
9374,3,2026-06-20 13:05:00,44.32,49.9,63.44
9375,3,2026-06-20 13:10:00,47.9,51.21,62.29
9376,3,2026-06-20 13:15:00,57.5,49.18,61.97
9377,3,2026-06-20 13:20:00,44.33,48.52,60.27
9378,3,2026-06-20 13:25:00,39.94,43.63,61.15
9379,3,2026-06-20 13:30:00,49.29,45.32,62.28
9380,3,2026-06-20 13:35:00,43.05,49.21,60.3
9381,3,2026-06-20 13:40:00,47.91,51.14,61.48
9382,3,2026-06-20 13:45:00,50.32,50.18,59.45
9383,3,2026-06-20 13:50:00,52.02,45.26,60.61
9384,3,2026-06-20 13:55:00,46.08,49.49,60.23
9385,3,2026-06-20 14:00:00,46.85,53.3,59.42
9386,3,2026-06-20 14:05:00,47.48,45.1,61.39
9387,3,2026-06-20 14:10:00,44.58,48.56,59.39
9388,3,2026-06-20 14:15:00,52.65,48.66,60.86
9389,3,2026-06-20 14:20:00,50.8,44.69,60.1
9390,3,2026-06-20 14:25:00,48.17,43.15,59.06
9391,3,2026-06-20 14:30:00,44.2,45.02,60.38
9392,3,2026-06-20 14:35:00,49.58,50.69,62.53
9393,3,2026-06-20 14:40:00,47.4,48.9,60.69
9394,3,2026-06-20 14:45:00,48.77,49.64,61.64
9395,3,2026-06-20 14:50:00,51.16,50.0,62.23
9396,3,2026-06-20 14:55:00,47.59,46.61,60.27
9397,3,2026-06-20 15:00:00,47.06,45.19,60.11
9398,3,2026-06-20 15:05:00,42.93,49.47,61.07
9399,3,2026-06-20 15:10:00,40.41,46.48,62.54
9400,3,2026-06-20 15:15:00,50.01,49.8,60.06
9401,3,2026-06-20 15:20:00,48.64,48.4,59.92
9402,3,2026-06-20 15:25:00,45.51,47.03,59.23
9403,3,2026-06-20 15:30:00,42.19,47.84,59.87
9404,3,2026-06-20 15:35:00,46.28,43.62,61.52
9405,3,2026-06-20 15:40:00,55.81,51.52,61.85
9406,3,2026-06-20 15:45:00,49.99,49.24,60.81
9407,3,2026-06-20 15:50:00,43.83,50.51,61.35
9408,3,2026-06-20 15:55:00,45.63,50.02,60.03
9409,3,2026-06-20 16:00:00,44.97,50.77,61.15
9410,3,2026-06-20 16:05:00,46.56,47.4,60.9
9411,3,2026-06-20 16:10:00,40.14,46.17,59.46
9412,3,2026-06-20 16:15:00,47.53,51.71,61.2
9413,3,2026-06-20 16:20:00,45.44,46.32,59.97
9414,3,2026-06-20 16:25:00,55.48,48.64,60.92
9415,3,2026-06-20 16:30:00,39.04,44.9,60.68
9416,3,2026-06-20 16:35:00,45.49,48.84,60.84
9417,3,2026-06-20 16:40:00,49.89,42.83,59.62
9418,3,2026-06-20 16:45:00,47.09,46.5,60.41
9419,3,2026-06-20 16:50:00,47.92,46.21,60.91
9420,3,2026-06-20 16:55:00,49.66,48.64,61.44
9421,3,2026-06-20 17:00:00,38.79,46.68,61.61
9422,3,2026-06-20 17:05:00,44.03,45.44,60.6
9423,3,2026-06-20 17:10:00,47.42,46.84,62.57
9424,3,2026-06-20 17:15:00,48.63,45.73,59.28
9425,3,2026-06-20 17:20:00,49.11,45.66,62.87
9426,3,2026-06-20 17:25:00,49.2,50.12,60.97
9427,3,2026-06-20 17:30:00,51.97,41.25,59.52
9428,3,2026-06-20 17:35:00,51.62,52.94,59.49
9429,3,2026-06-20 17:40:00,40.21,48.94,61.21
9430,3,2026-06-20 17:45:00,48.08,48.26,58.87
9431,3,2026-06-20 17:50:00,45.99,47.76,60.17
9432,3,2026-06-20 17:55:00,39.81,50.19,61.59
9433,3,2026-06-20 18:00:00,44.31,47.88,60.23
9434,3,2026-06-20 18:05:00,45.54,49.92,61.24
9435,3,2026-06-20 18:10:00,51.79,51.6,60.55
9436,3,2026-06-20 18:15:00,58.85,53.09,60.06
9437,3,2026-06-20 18:20:00,47.99,42.48,60.75
9438,3,2026-06-20 18:25:00,54.18,56.78,60.6
9439,3,2026-06-20 18:30:00,48.83,50.26,62.7
9440,3,2026-06-20 18:35:00,43.55,56.41,60.41
9441,3,2026-06-20 18:40:00,42.81,47.49,59.91
9442,3,2026-06-20 18:45:00,49.16,43.48,60.86
9443,3,2026-06-20 18:50:00,50.14,52.89,61.4
9444,3,2026-06-20 18:55:00,53.17,46.62,61.12
9445,3,2026-06-20 19:00:00,38.57,48.1,61.11
9446,3,2026-06-20 19:05:00,49.4,43.72,60.33
9447,3,2026-06-20 19:10:00,46.48,47.15,61.45
9448,3,2026-06-20 19:15:00,46.62,48.74,60.23
9449,3,2026-06-20 19:20:00,51.75,51.86,60.42
9450,3,2026-06-20 19:25:00,58.89,46.14,61.73
9451,3,2026-06-20 19:30:00,43.68,50.76,61.42
9452,3,2026-06-20 19:35:00,43.44,48.05,62.59
9453,3,2026-06-20 19:40:00,44.23,49.65,61.06
9454,3,2026-06-20 19:45:00,47.32,43.25,61.55
9455,3,2026-06-20 19:50:00,47.53,51.75,60.96
9456,3,2026-06-20 19:55:00,47.74,49.56,59.74
9457,3,2026-06-20 20:00:00,53.72,47.31,60.36
9458,3,2026-06-20 20:05:00,52.66,49.18,60.49
9459,3,2026-06-20 20:10:00,49.14,50.32,60.61
9460,3,2026-06-20 20:15:00,51.18,44.63,60.99
9461,3,2026-06-20 20:20:00,50.69,50.31,58.48
9462,3,2026-06-20 20:25:00,46.98,44.8,62.01
9463,3,2026-06-20 20:30:00,45.92,51.96,59.51
9464,3,2026-06-20 20:35:00,49.05,48.46,63.49
9465,3,2026-06-20 20:40:00,52.2,51.78,62.75
9466,3,2026-06-20 20:45:00,48.62,48.14,60.51
9467,3,2026-06-20 20:50:00,48.8,40.13,60.73
9468,3,2026-06-20 20:55:00,48.39,47.97,59.19
9469,3,2026-06-20 21:00:00,46.89,43.84,62.5
9470,3,2026-06-20 21:05:00,46.46,42.25,60.52
9471,3,2026-06-20 21:10:00,51.07,48.97,59.81
9472,3,2026-06-20 21:15:00,44.77,47.58,60.29
9473,3,2026-06-20 21:20:00,42.45,48.24,59.39
9474,3,2026-06-20 21:25:00,51.28,51.65,59.72
9475,3,2026-06-20 21:30:00,44.62,47.17,60.69
9476,3,2026-06-20 21:35:00,48.51,49.83,61.17
9477,3,2026-06-20 21:40:00,53.7,48.62,59.42
9478,3,2026-06-20 21:45:00,41.05,53.35,61.24
9479,3,2026-06-20 21:50:00,48.31,49.79,60.89
9480,3,2026-06-20 21:55:00,49.22,47.32,61.78
9481,3,2026-06-20 22:00:00,45.39,45.73,59.04
9482,3,2026-06-20 22:05:00,46.54,52.24,60.27
9483,3,2026-06-20 22:10:00,41.97,49.3,60.08
9484,3,2026-06-20 22:15:00,53.68,51.66,59.46
9485,3,2026-06-20 22:20:00,46.79,46.17,59.57
9486,3,2026-06-20 22:25:00,47.26,50.9,60.65
9487,3,2026-06-20 22:30:00,45.42,41.82,60.06
9488,3,2026-06-20 22:35:00,49.69,44.41,62.01
9489,3,2026-06-20 22:40:00,45.15,49.02,60.33
9490,3,2026-06-20 22:45:00,42.78,49.76,60.13
9491,3,2026-06-20 22:50:00,44.15,41.31,62.03
9492,3,2026-06-20 22:55:00,47.51,51.76,61.35
9493,3,2026-06-20 23:00:00,51.91,46.75,59.35
9494,3,2026-06-20 23:05:00,50.54,48.83,60.26
9495,3,2026-06-20 23:10:00,50.46,49.37,61.37
9496,3,2026-06-20 23:15:00,43.4,51.37,60.72
9497,3,2026-06-20 23:20:00,51.83,51.35,61.41
9498,3,2026-06-20 23:25:00,47.04,50.57,61.84
9499,3,2026-06-20 23:30:00,49.91,49.05,61.44
9500,3,2026-06-20 23:35:00,45.38,52.98,59.05
9501,3,2026-06-20 23:40:00,47.62,47.22,60.09
9502,3,2026-06-20 23:45:00,48.71,45.06,62.88
9503,3,2026-06-20 23:50:00,42.08,45.59,59.68
9504,3,2026-06-20 23:55:00,48.28,51.48,61.25
9505,3,2026-06-21 00:00:00,53.38,45.96,61.39
9506,3,2026-06-21 00:05:00,46.27,49.12,61.84
9507,3,2026-06-21 00:10:00,40.72,54.41,60.58
9508,3,2026-06-21 00:15:00,41.06,46.36,60.83
9509,3,2026-06-21 00:20:00,44.71,42.3,60.83
9510,3,2026-06-21 00:25:00,44.6,50.39,59.66
9511,3,2026-06-21 00:30:00,56.53,49.98,60.93
9512,3,2026-06-21 00:35:00,49.98,42.98,60.23
9513,3,2026-06-21 00:40:00,54.62,47.48,60.67
9514,3,2026-06-21 00:45:00,45.62,52.83,60.48
9515,3,2026-06-21 00:50:00,42.48,56.18,59.35
9516,3,2026-06-21 00:55:00,47.1,45.92,60.03
9517,3,2026-06-21 01:00:00,43.25,46.82,61.71
9518,3,2026-06-21 01:05:00,39.88,52.22,61.82
9519,3,2026-06-21 01:10:00,49.52,48.82,61.01
9520,3,2026-06-21 01:15:00,53.18,43.2,61.46
9521,3,2026-06-21 01:20:00,44.5,50.92,60.12
9522,3,2026-06-21 01:25:00,50.31,43.8,59.04
9523,3,2026-06-21 01:30:00,47.03,52.75,61.27
9524,3,2026-06-21 01:35:00,49.6,51.02,60.33
9525,3,2026-06-21 01:40:00,49.93,46.7,60.42
9526,3,2026-06-21 01:45:00,46.73,46.8,60.66
9527,3,2026-06-21 01:50:00,46.47,46.32,60.59
9528,3,2026-06-21 01:55:00,48.11,45.14,61.15
9529,3,2026-06-21 02:00:00,45.51,49.04,60.07
9530,3,2026-06-21 02:05:00,51.69,51.31,59.68
9531,3,2026-06-21 02:10:00,49.59,52.78,59.78
9532,3,2026-06-21 02:15:00,44.01,50.65,59.42
9533,3,2026-06-21 02:20:00,44.38,45.4,61.48
9534,3,2026-06-21 02:25:00,44.72,47.59,59.98
9535,3,2026-06-21 02:30:00,52.08,45.86,59.32
9536,3,2026-06-21 02:35:00,41.7,50.52,61.5
9537,3,2026-06-21 02:40:00,52.48,44.66,60.5
9538,3,2026-06-21 02:45:00,57.2,47.53,60.17
9539,3,2026-06-21 02:50:00,47.4,50.03,61.24
9540,3,2026-06-21 02:55:00,45.03,46.69,60.43
9541,3,2026-06-21 03:00:00,44.57,44.74,62.54
9542,3,2026-06-21 03:05:00,45.86,47.39,60.41
9543,3,2026-06-21 03:10:00,47.16,49.74,60.27
9544,3,2026-06-21 03:15:00,52.04,50.23,60.54
9545,3,2026-06-21 03:20:00,44.82,51.7,60.57
9546,3,2026-06-21 03:25:00,42.52,51.5,60.01
9547,3,2026-06-21 03:30:00,50.96,40.9,60.36
9548,3,2026-06-21 03:35:00,52.13,48.46,61.33
9549,3,2026-06-21 03:40:00,43.88,49.48,60.74
9550,3,2026-06-21 03:45:00,48.46,54.56,62.04
9551,3,2026-06-21 03:50:00,50.65,50.85,59.82
9552,3,2026-06-21 03:55:00,45.6,43.84,59.46
9553,3,2026-06-21 04:00:00,43.94,48.35,59.51
9554,3,2026-06-21 04:05:00,47.33,47.98,59.6
9555,3,2026-06-21 04:10:00,53.59,44.47,61.85
9556,3,2026-06-21 04:15:00,38.47,48.01,59.53
9557,3,2026-06-21 04:20:00,44.87,53.87,60.39
9558,3,2026-06-21 04:25:00,43.07,49.9,60.38
9559,3,2026-06-21 04:30:00,48.09,45.7,59.87
9560,3,2026-06-21 04:35:00,44.34,50.84,60.51
9561,3,2026-06-21 04:40:00,43.29,48.93,60.81
9562,3,2026-06-21 04:45:00,49.78,47.0,60.66
9563,3,2026-06-21 04:50:00,49.17,45.41,61.62
9564,3,2026-06-21 04:55:00,47.55,45.14,59.62
9565,3,2026-06-21 05:00:00,47.09,46.79,61.49
9566,3,2026-06-21 05:05:00,46.34,49.35,59.88
9567,3,2026-06-21 05:10:00,47.39,52.39,60.59
9568,3,2026-06-21 05:15:00,45.27,45.85,60.71
9569,3,2026-06-21 05:20:00,53.12,44.35,60.68
9570,3,2026-06-21 05:25:00,40.63,47.21,61.0
9571,3,2026-06-21 05:30:00,41.16,47.11,61.02
9572,3,2026-06-21 05:35:00,48.01,49.46,59.76
9573,3,2026-06-21 05:40:00,48.65,46.64,61.45
9574,3,2026-06-21 05:45:00,38.24,47.57,60.83
9575,3,2026-06-21 05:50:00,52.88,48.7,60.92
9576,3,2026-06-21 05:55:00,48.99,52.2,60.35
9577,3,2026-06-21 06:00:00,41.87,43.66,61.4
9578,3,2026-06-21 06:05:00,48.38,47.67,60.15
9579,3,2026-06-21 06:10:00,48.21,49.07,61.21
9580,3,2026-06-21 06:15:00,43.05,43.15,59.82
9581,3,2026-06-21 06:20:00,42.08,44.23,62.3
9582,3,2026-06-21 06:25:00,38.42,49.85,61.64
9583,3,2026-06-21 06:30:00,51.44,49.27,62.05
9584,3,2026-06-21 06:35:00,54.62,47.53,61.18
9585,3,2026-06-21 06:40:00,52.59,45.85,60.49
9586,3,2026-06-21 06:45:00,44.98,49.82,58.84
9587,3,2026-06-21 06:50:00,53.23,50.04,61.33
9588,3,2026-06-21 06:55:00,38.03,45.32,62.23
9589,3,2026-06-21 07:00:00,46.78,43.27,60.96
9590,3,2026-06-21 07:05:00,50.2,50.04,60.59
9591,3,2026-06-21 07:10:00,52.03,46.33,61.28
9592,3,2026-06-21 07:15:00,48.03,48.04,60.36
9593,3,2026-06-21 07:20:00,46.11,48.54,60.44
9594,3,2026-06-21 07:25:00,50.42,46.83,62.3
9595,3,2026-06-21 07:30:00,45.16,51.2,61.7
9596,3,2026-06-21 07:35:00,48.15,48.67,60.01
9597,3,2026-06-21 07:40:00,45.42,49.1,60.69
9598,3,2026-06-21 07:45:00,52.22,47.08,60.34
9599,3,2026-06-21 07:50:00,40.83,50.37,61.29
9600,3,2026-06-21 07:55:00,51.39,51.54,61.53
9601,3,2026-06-21 08:00:00,50.81,50.27,61.5
9602,3,2026-06-21 08:05:00,40.12,45.14,59.47
9603,3,2026-06-21 08:10:00,52.57,46.09,60.11
9604,3,2026-06-21 08:15:00,47.51,44.71,61.12
9605,3,2026-06-21 08:20:00,38.96,44.91,60.94
9606,3,2026-06-21 08:25:00,42.52,52.34,60.78
9607,3,2026-06-21 08:30:00,52.01,49.51,60.72
9608,3,2026-06-21 08:35:00,43.5,51.23,61.18
9609,3,2026-06-21 08:40:00,55.82,50.93,60.34
9610,3,2026-06-21 08:45:00,48.64,49.71,61.9
9611,3,2026-06-21 08:50:00,52.77,47.95,59.52
9612,3,2026-06-21 08:55:00,40.07,45.02,60.15
9613,3,2026-06-21 09:00:00,53.5,53.0,61.7
9614,3,2026-06-21 09:05:00,52.41,46.32,59.22
9615,3,2026-06-21 09:10:00,43.46,42.34,59.62
9616,3,2026-06-21 09:15:00,45.46,48.94,60.87
9617,3,2026-06-21 09:20:00,44.73,50.15,60.07
9618,3,2026-06-21 09:25:00,47.53,45.11,61.83
9619,3,2026-06-21 09:30:00,47.57,50.48,59.52
9620,3,2026-06-21 09:35:00,48.18,50.16,58.69
9621,3,2026-06-21 09:40:00,52.16,44.69,60.95
9622,3,2026-06-21 09:45:00,54.64,51.31,59.25
9623,3,2026-06-21 09:50:00,46.77,52.14,59.92
9624,3,2026-06-21 09:55:00,46.05,47.28,61.31
9625,3,2026-06-21 10:00:00,41.34,50.32,60.12
9626,3,2026-06-21 10:05:00,47.44,47.77,61.34
9627,3,2026-06-21 10:10:00,47.4,52.76,61.73
9628,3,2026-06-21 10:15:00,44.31,52.54,61.06
9629,3,2026-06-21 10:20:00,48.17,50.99,59.7
9630,3,2026-06-21 10:25:00,41.97,48.52,60.13
9631,3,2026-06-21 10:30:00,55.78,46.15,60.78
9632,3,2026-06-21 10:35:00,48.25,52.13,59.74
9633,3,2026-06-21 10:40:00,41.04,52.62,60.82
9634,3,2026-06-21 10:45:00,50.73,51.01,61.77
9635,3,2026-06-21 10:50:00,45.97,46.49,58.74
9636,3,2026-06-21 10:55:00,43.51,48.63,60.04
9637,3,2026-06-21 11:00:00,42.92,48.59,62.08
9638,3,2026-06-21 11:05:00,47.26,45.04,62.01
9639,3,2026-06-21 11:10:00,44.39,52.88,60.48
9640,3,2026-06-21 11:15:00,47.9,53.12,59.39
9641,3,2026-06-21 11:20:00,43.29,47.46,60.6
9642,3,2026-06-21 11:25:00,58.05,45.78,59.44
9643,3,2026-06-21 11:30:00,43.74,49.14,61.23
9644,3,2026-06-21 11:35:00,44.66,48.5,62.69
9645,3,2026-06-21 11:40:00,47.63,49.4,62.63
9646,3,2026-06-21 11:45:00,44.69,46.15,60.27
9647,3,2026-06-21 11:50:00,45.37,42.98,60.88
9648,3,2026-06-21 11:55:00,48.35,47.88,60.99
9649,3,2026-06-21 12:00:00,48.52,44.49,61.03
9650,3,2026-06-21 12:05:00,49.72,43.65,62.2
9651,3,2026-06-21 12:10:00,42.54,45.03,60.94
9652,3,2026-06-21 12:15:00,49.63,50.77,61.3
9653,3,2026-06-21 12:20:00,45.41,48.77,60.42
9654,3,2026-06-21 12:25:00,48.18,48.65,60.24
9655,3,2026-06-21 12:30:00,46.1,42.88,61.57
9656,3,2026-06-21 12:35:00,48.68,41.52,61.53
9657,3,2026-06-21 12:40:00,47.27,45.63,59.72
9658,3,2026-06-21 12:45:00,44.73,45.65,59.94
9659,3,2026-06-21 12:50:00,54.29,49.55,62.78
9660,3,2026-06-21 12:55:00,48.39,50.18,59.86
9661,3,2026-06-21 13:00:00,46.81,48.2,61.36
9662,3,2026-06-21 13:05:00,47.29,49.49,61.06
9663,3,2026-06-21 13:10:00,46.27,47.22,60.07
9664,3,2026-06-21 13:15:00,51.82,47.53,61.07
9665,3,2026-06-21 13:20:00,46.86,51.63,58.75
9666,3,2026-06-21 13:25:00,48.7,44.68,61.13
9667,3,2026-06-21 13:30:00,46.9,44.01,61.08
9668,3,2026-06-21 13:35:00,48.38,47.75,60.64
9669,3,2026-06-21 13:40:00,48.13,51.98,60.43
9670,3,2026-06-21 13:45:00,51.54,48.33,62.04
9671,3,2026-06-21 13:50:00,46.55,46.44,59.64
9672,3,2026-06-21 13:55:00,47.35,46.06,62.15
9673,3,2026-06-21 14:00:00,44.0,46.37,61.32
9674,3,2026-06-21 14:05:00,52.23,50.63,61.8
9675,3,2026-06-21 14:10:00,47.17,48.24,62.75
9676,3,2026-06-21 14:15:00,54.25,50.58,61.85
9677,3,2026-06-21 14:20:00,50.92,44.82,60.7
9678,3,2026-06-21 14:25:00,53.47,50.6,60.68
9679,3,2026-06-21 14:30:00,53.52,49.55,61.5
9680,3,2026-06-21 14:35:00,48.98,50.06,61.36
9681,3,2026-06-21 14:40:00,52.69,52.73,60.29
9682,3,2026-06-21 14:45:00,48.91,52.25,60.61
9683,3,2026-06-21 14:50:00,42.25,45.71,59.9
9684,3,2026-06-21 14:55:00,45.65,46.2,61.77
9685,3,2026-06-21 15:00:00,46.38,52.22,59.61
9686,3,2026-06-21 15:05:00,46.07,48.75,61.55
9687,3,2026-06-21 15:10:00,52.06,46.83,61.74
9688,3,2026-06-21 15:15:00,40.76,51.05,59.4
9689,3,2026-06-21 15:20:00,49.27,51.83,61.63
9690,3,2026-06-21 15:25:00,40.93,47.1,61.46
9691,3,2026-06-21 15:30:00,50.24,49.27,58.54
9692,3,2026-06-21 15:35:00,52.28,52.57,60.91
9693,3,2026-06-21 15:40:00,48.4,49.95,62.2
9694,3,2026-06-21 15:45:00,48.49,47.87,61.13
9695,3,2026-06-21 15:50:00,47.44,48.44,58.98
